town,state,street,postcode,area
Lagos,Lagos,"Odozi St St.",100213,Ojodu
Lagos,Lagos,"Ogunbiyi Akande St.",100213,Ojodu
Lagos,Lagos,"Ola Oluwa St St.",100213,Ojodu
Lagos,Lagos,"Oladipupo Oluwole St St.",100213,Ojodu
Lagos,Lagos,"Olajide Ave St.",100213,Ojodu
Lagos,Lagos,"Olaleke Taiwo St St.",100213,Ojodu
Lagos,Lagos,"Hon Wahaula St St.",100263,Isolo
Lagos,Lagos,"Paddy Chuks St St.",100263,Isolo
Lagos,Lagos,"Macheal Tagbo St St.",100263,Isolo
Lagos,Lagos,"Julius Ojo St St.",100263,Isolo
Lagos,Lagos,"Prince Aderinpe St St.",100263,Isolo
Lagos,Lagos,"Sam Carol St St.",100263,Isolo
Lagos,Lagos,"Samuel Edosa St.",100248,Magodo
Lagos,Lagos,"Akin Tijani st St.",100248,Magodo
Lagos,Lagos,"Kola Amodu st St.",100248,Magodo
Lagos,Lagos,"Oladipo St St.",100212,Oregun
Lagos,Lagos,Olaniyi,100212,Oregun
Lagos,Lagos,"Olarewaju Bakinson",100212,Oregun
Lagos,Lagos,"Olsimbo St St.",100212,Oregun
Lagos,Lagos,"Olayiwola St St.",100212,Oregun
Lagos,Lagos,"Olaiya St St.",100223,"Abule Okuta"
Lagos,Lagos,"Olokodana St St.",100223,"Abule Okuta"
Lagos,Lagos,"Oloruntoyin St St.",100223,"Abule Okuta"
Lagos,Lagos,"Olukoya St St.",100223,"Abule Okuta"
Lagos,Lagos,"Olanipekun St.",100213,Ojodu
Lagos,Lagos,"Olatunde Badmus St.",100213,Ojodu
Lagos,Lagos,"Olawale St.",100213,Ojodu
Lagos,Lagos,"Olumuyiwa St.",100213,Ojodu
Lagos,Lagos,"Oluwadamilola Falade St.",100213,Ojodu
Lagos,Lagos,"Oluwatoyin Cl St.",100213,Ojodu
Lagos,Lagos,"Omofade Cr St.",100213,Ojodu
Lagos,Lagos,"Omorogie St St.",100213,Ojodu
Lagos,Lagos,"Orimeta St St.",100213,Ojodu
Lagos,Lagos,"Ababala St St.",100263,Isolo
Lagos,Lagos,"Olarewaju St St.",100263,Isolo
Lagos,Lagos,"Chris Harry St St.",100263,Isolo
Lagos,Lagos,"Nelson Nweke st St.",100248,Magodo
Lagos,Lagos,"Olorunfunmi St St.",100212,Oregun
Lagos,Lagos,"Olufunke Atebar",100212,Oregun
Lagos,Lagos,Olsosun,100212,Oregun
Lagos,Lagos,"Omotayo Lane Ln.",100212,Oregun
Lagos,Lagos,Opaleye,100212,Oregun
Lagos,Lagos,"Oregun Rd Rd.",100212,Oregun
Lagos,Lagos,"Oregunwa St St.",100212,Oregun
Lagos,Lagos,"Oremeji  Cl Cl.",100212,Oregun
